ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Address,Delivery time,Food Type
238578,West Marredpally,Hyderabad,The Starter,250,4.4,20,Kharkhana & Trimulgherry,72,Snacks
230452,Ellisbridge,Ahmedabad,Cia Chinese In Ahmedabad,250,2.4,20,Law Garden,35,Chinese
227152,Chembur,Mumbai,Shree Vishnu Hotel,250,4.4,20,Chembur,50,Indian
219356,Gultekdi,Pune,Squisito Cafe Italiano,250,4.3,20,Bibwewadi,55,Bengali
216229,Ambawadi,Ahmedabad,Urban Foods Ambawadi,250,2.6,20,Navrangpura,36,Chinese
183297,Narolgam,Ahmedabad,Shree Ram Khana Khajana,250,4.1,20,Isanpur,74,Punjabi
173238,Ponniammanmedu,Chennai,Kala Home Made Foods,250,4,20,Thanikachalam Nagar,75,Fast Food
143460,Athwa,Surat,Om Sai Fast Food,250,3.8,20,Ghod Dod Road,39,Fast Food
131692,Lake Town,Kolkata,The Bang Onn Cafe,250,4,20,Bangur,78,Chinese
115073,Bhowanipore,Kolkata,Ice-O-Metry,250,3.7,20,Near - Landsdowne Paddapukur,68,Desserts
114462,Palanpur,Surat,Helli & Chilli Chinese,250,3.9,20,Palanpur Canal Road,61,Chinese
99983,Memnagar,Ahmedabad,Roti Da Wraps,250,4.1,20,Himalaya Mall Gurukul,44,Snacks
95394,Palanpur Patia,Surat,Br Pizza,250,3.8,20,Anand Mahal Road,49,Pizzas
86504,Athwa,Surat,Atul Bakery,250,3.7,20,Bhatar,28,Snacks
86138,Athwa,Surat,Sardarji Ka Dhaba,250,3.2,20,Bhatar,28,Punjabi
75307,Vishal Nagar,Surat,Famous Fast Food,250,4.5,20,Ved Road,53,Fast Food
65641,Maninagar,Ahmedabad,Happinezz Ice Creams,250,4.5,20,Maninagar,35,Desserts
57711,Sion,Mumbai,Agarwal Parathas And Snacks,250,3.7,20,Hari Mandir,56,Snacks
43996,Jamalia,Chennai,Hunger Square,250,4.5,20,Perambur,49,Italian
41118,Gulbai Tekra,Ahmedabad,Havmor Havfunn Ice Cream,250,4.3,20,Central Mall,26,Desserts
40847,Gulbai Tekra,Ahmedabad,Havmor Havfunn,250,4.6,20,Saffron Tower,25,Desserts
39376,Ashok Nagar,Bangalore,Frozen Bottle,250,3.8,20,Main Guard Cross Road,34,Bengali
30287,Ghatkopar East,Mumbai,The Chocolate Room,250,3.9,20,M G Road Opp. Kotak Mahindra Bank Ghatkopar East,48,Fast Food
23330,Kurla,Mumbai,Cake Me Away,250,4.1,20,Belgrami Road,42,Desserts
9763,Bhowanipore,Kolkata,Corner Cafe,250,4.4,20,Near Hhi Hotel,56,Pizzas
446397,Koramangala,Bangalore,Tricky Shakes,250,5,20,Koramangala,62,Desserts
442124,Egmore,Chennai,Mirchi Express,250,4.1,20,Egmore,44,Arabian
435405,Cunningham Road,Bangalore,Chaayos Meri Wali Chai,250,4.7,20,Cunningham Road,39,Snacks
425588,T Nagar,Chennai,1By2,250,4.9,20,T Nagar,79,Bengali
412151,Punjabi Bagh,Delhi,Chaubara,250,4.4,20,Punjabi Bagh,71,Fast Food
406095,Alipore,Kolkata,Truffoline,250,3.5,20,Alipore,83,Snacks
405139,South Kolkata,Kolkata,Gambit'S Pizza,250,4.1,20,South Kolkata,69,Italian
400801,Kothrud,Pune,Siily Chilly,250,3.3,20,Kothrud,52,Chinese
399108,Swargate,Pune,Chitale Ice Cream,250,4.7,20,Swargate,33,Desserts
396750,Shantinagar,Bangalore,The Biryani Life,250,4,20,Residency Road,38,Biryani
381612,Nallakunta & Vidyanagar,Hyderabad,Chickden,250,4.1,20,Nallakunta & Vidyanagar,44,Indian
381248,Kurla,Mumbai,Express Chinese,250,3.1,20,Juhu,43,Chinese
380796,Tolichowki,Hyderabad,Galaxy Paradise,250,3.6,20,Tolichowki,69,Biryani
380467,Athwa,Surat,Pizza 2000,250,3.8,20,Sosyo Circle,36,Pizzas
377616,Athwa,Surat,Dilip Dabeli,250,4.2,20,Athwa,35,Snacks
377065,Rajajinagar,Bangalore,Karavali Mess,250,4.3,20,Rajajinagar,59,Indian
372462,Dhankawadi,Pune,Shree Bedi'S Paratha House,250,3.6,20,Dhankawadi,71,Chinese
371809,Nagole,Hyderabad,Cake For You,250,4.4,20,Kothapet & Dilsukhnagar,69,Snacks
371698,Powai,Mumbai,Jj. Waffle,250,4,20,Sakinaka,47,Desserts
363639,Annanagar East,Chennai,Classic Rider Cafe,250,3.5,20,Annanagar,64,Indian
356732,Himayath Nagar,Hyderabad,The Biryani Experiment,250,3.5,20,Himayatnagar,37,Biryani
349522,Perambur,Chennai,Chennai Classic Cakes,250,4.6,20,Perambur,58,Snacks
345184,Perambur,Chennai,The Rameez Home Kitchen,250,2.7,20,Perambur,70,Italian
341495,Anna Nagar,Chennai,Tiktalk Cafe,250,4.1,20,Annanagar,71,Indian
337803,Powai,Mumbai,Bayleaf - By Good Food Co,250,4.3,20,Powai,57,Indian
324886,Nungambakkam,Chennai,Dish-Yum,250,3,20,Nungambakkam,55,Indian
324207,Beleghata,Kolkata,The Biryani Life,250,4.4,20,Beliaghata,55,Biryani
312230,Piplod,Surat,Meals Of India,250,3.8,20,Piplod,74,Chinese
299226,Powai,Mumbai,Pratik Restaurant,250,4.5,20,Powai,54,Indian
289868,Marol Sakinaka,Mumbai,Uncle'S Chinese Marol,250,4.4,20,Marol Sakinaka,59,Chinese
287122,Dhakuria,Kolkata,The Food Chain,250,3.7,20,Dhakuriya,81,Fast Food
286182,Anna Nagar,Chennai,Noodle Doodle,250,3.7,20,Annanagar,70,Chinese
285118,Mota Varachha,Surat,Shree Annapoorna Family Restaurant,250,4.6,20,Mota Varachha,62,Indian
268591,Garfa,Kolkata,Cafe Bukpocket,250,4.2,20,Santoshpur,92,Fast Food
267821,Triplicane,Chennai,Amrin Biriyani,250,4.3,20,Royapettah,41,Biryani
250508,Ashok Nagar,Bangalore,Burger And Beyond,250,3.9,20,Central Bangalore,48,American
249988,Sinthee,Kolkata,Qfc,250,3.5,20,Dumdum,80,Indian
244717,Salt Lake,Kolkata,Rasna Buzz,250,4.3,20,Salt Lake,71,American
244401,George Town,Chennai,Srishti Snacks,250,4.3,20,Kondithope,51,Indian
243195,Old Washermanpet,Chennai,Super Shawarma,250,3.4,20,Korukkupet,56,Indian
239650,Egmore,Chennai,Yalla Pizza,250,4.2,20,Ashok Nagar,45,Pizzas
234274,Gowlipura,Hyderabad,Kitchen Maha Raja,250,4.3,20,Kothapet & Dilsukhnagar,52,Indian
233056,Abids,Hyderabad,The Biryani Life,250,4,20,Abids,35,Biryani
230287,Golpark,Kolkata,Bake India Dumdum,250,4.3,20,Nager Bazar Flyover.Near Ils Hospitaldum Dum,87,Snacks
229718,Kurla,Mumbai,Hashtag 99 The Shawarma Specialist,250,3.1,20,New Mill Road,29,Fast Food
226467,Kharkhana & Trimulgherry,Hyderabad,Brown Bear,250,3.4,20,Kharkhana & Trimulgherry,76,Snacks
216730,Khairtabad,Hyderabad,Anupama Hotel,250,3.7,20,Banjara Hills,45,Biryani
216077,Kondhwa,Pune,Fat Panda,250,3.2,20,Kedari Nagar Wanowrie,71,Fast Food
208859,Kurla,Mumbai,Al Baik Fast Food,250,4.1,20,Kurla,36,Fast Food
206586,Ponniammanmedu,Chennai,Jannath Chicken,250,2.7,20,Madhavaram - Manali,75,Indian
203736,Bandra East,Mumbai,Medha Malvan,250,3.8,20,Scruz Bandra East,48,Seafood
202047,Adugodi,Bangalore,Malabar Biriyani World,250,4.3,20,Koramangala,55,Biryani
190721,Central Kolkata,Kolkata,Gupta Dhaba,250,3.3,20,Munsi Para ( Lalabagan),62,Biryani
186123,Santacruz East,Mumbai,The Biryani Life,250,3.5,20,Kalina,38,Biryani
182804,Matunga,Mumbai,Waffles By Di Bella,250,4.7,20,King'S Circle Nathalal Parekh Marg  Near Khalsa College,60,Desserts
172891,Adajan,Surat,Bhagvati Dry Fruit Dish Gola,250,4.3,20,Adajanopp Mahalaxmi Temple,39,Desserts
165276,Kasba,Kolkata,Arman Biriyani,250,4.1,20,Picnic Garden,64,Biryani
163212,Rohini,Delhi,The Hungry Pit,250,3.6,20,Rohini,47,Italian
146059,Choolai,Chennai,Best Fast Food,250,3.9,20,Vepery,30,Chinese
77876,Lal Darwaza,Hyderabad,Al Hashmi Arabian Shawarma House,250,3,20,Shalibanda,54,Fast Food
69531,Annanagar,Chennai,6Th Avenue,250,3.7,20,Anna Nagar West,70,Indian
65181,Machuabazar,Kolkata,Hungry Monkzzz,250,4,20,Beside Khudiram Bose Collage,53,Chinese
63891,Amberpet,Hyderabad,Down Town House,250,2.6,20,Amderpet,46,Desserts
62836,Govandi East,Mumbai,Js Burger,250,3.2,20,Govandi,57,American
62482,Navrangpura,Ahmedabad,Raju Omlet,250,4.1,20,Sola,35,Indian
59141,Ashok Nagar,Bangalore,Wow! Momo,250,4.3,20,Garuda Mall Wow! Momo,38,Tandoor
53815,Choolaimedu,Chennai,Zam Zam Biriyani & Fast Food,250,3.8,20,Choolaimedu,65,Biryani
46864,Rohini,Delhi,China Town Kathi Rolls,250,4.6,20,Rohini,44,Fast Food
44206,Santacruz East,Mumbai,What The Fries,250,3.9,20,Vakola,43,Fast Food
41848,Koramangala,Bangalore,Tall Blonde French,250,4.2,20,Koramangala,56,American
40908,Mylapore,Chennai,Classic Shawarma And Grill,250,4.1,20,Mylapore Kutcheri Road,58,Arabian
38590,Kodungaiyur,Chennai,J J Juicy World,250,4.1,20,Moolakadai,64,Snacks
38178,Paikpara,Kolkata,Steaming Mug,250,4.4,20,Near Satyanarayan Mistana Bhandar,77,Italian
37709,Paschim Vihar,Delhi,Quality Cake Shop,250,4.1,20,Punjabi Bagh,58,Desserts
35324,Bidhannagar,Kolkata,Mondal Food Junction,250,3.9,20,Near Post Office,73,Indian
33514,Dum Dum,Kolkata,Farest Kitchen,250,3.7,20,Near Anjali Sarees Showroon (Dum Dum),86,Chinese
25833,Range Hills,Pune,Fish N Rolls,250,4.2,20,Near Hdfc Bank Atm,59,Seafood
24744,Gobra,Kolkata,Fast Bite,250,4.4,20,Opp Hindu Gorosthan,67,Tandoor
16577,Habsiguda,Hyderabad,Blr Food Kourt,250,4.1,20,Vasanth Vihar Colony,63,Biryani
14941,Aminjikarai,Chennai,Cafe Toastie Express,250,4.2,20,Nelson Manickam Road,66,Fast Food
4051,Kothrud,Pune,Zest Cafe Bar,250,4.2,20,Ideal Chambers  Kothrud,57,Chinese
385808,Malleshwaram,Bangalore,Vallari Roti And Snacks Ghar,250,4.4,50,Malleshwaram,53,Indian
313392,Parvat Patiya,Surat,Hotel Maruti,250,4.2,50,Punakumbharia Rd Parvat Patiya,40,Punjabi
154935,Isanpur,Ahmedabad,Umiya Annapurna Kathiyawadi,250,3.9,50,Isanpur,51,Gujarati
121732,Kurla,Mumbai,Om Sai Juice And Fast Food,250,3.9,50,Chembur,38,Fast Food
97170,Teynampet,Chennai,Snofield,250,4.5,50,Royapettah,54,Desserts
95947,Pitam Pura,Delhi,Dosa Corner,250,4.1,50,Nsp,56,Chinese
67617,Vastrapur,Ahmedabad,Fresh N Fresh,250,4.3,50,Vastrapur,44,Snacks
65682,Athwa Gate,Surat,The Shake Maker,250,4.1,50,Athwagate,34,Bengali
59184,Ambawadi,Ahmedabad,Khana Khazana,250,3.9,50,Satellite - Nehrunagar Cross Road,33,Indian
56524,Vastrapur,Ahmedabad,Apna Punjab Parattha,250,3.8,50,Vastrapur,50,Indian
54414,Navrangpura,Ahmedabad,Cheers,250,4.7,50,C G Road,31,Desserts
45915,Vastrapur,Ahmedabad,Shiva'S Coffee Bar & Snacks,250,3.7,50,Vastrapur,47,Fast Food
39564,Nagarathpete,Bangalore,Pai Vihar Grand,250,4.3,50,City Market,32,Chinese
39412,Chickpet,Bangalore,Punjabi Pure Veg Restaurant Since1994,250,3.7,50,Chickpet,45,Chinese
38003,Navrangpura,Ahmedabad,Burgometry,250,4,50,Navrangpura,37,Fast Food
34415,Shivajinagar,Pune,Frozen Bottle,250,4.7,50,Fc Road,29,Bengali
11942,Chetpet,Chennai,Creamy Inn,250,4.2,50,Harrington Road,50,Desserts
10741,Matunga,Mumbai,Koldplay Ice Creams,250,4.4,50,Kings Circle,52,Desserts
6353,Mylapore,Chennai,Freez Zone,250,4.7,50,Radhakrishnan Salai Kaaraikudi Complex,50,Desserts
450588,Himayath Nagar,Hyderabad,Norfest - The Dhaba,250,4.2,50,Himayath Nagar,35,Indian
410844,Central Bangalore,Bangalore,Taste Of Tibet,250,4.6,50,Central Bangalore,39,Chinese
408439,Nungambakkam,Chennai,Jamie'S All Day Breakfast,250,4.4,50,Nungambakkam,45,American
405573,Perambur,Chennai,Chai World,250,4.4,50,Perambur,52,Bengali
401240,Scruz Bandra East,Mumbai,Freakin Fried,250,3.9,50,Scruz Bandra East,52,Fast Food
393835,Koramangala,Bangalore,The Momo Co.,250,3.8,50,Koramangala,55,Chinese
392457,Kothapet & Dilsukhnagar,Hyderabad, Sahadeva Reddy'S Biryani Durbar,250,4.1,50,Kothapet & Dilsukhnagar,45,Biryani
391783,North Dumdum,Kolkata,Uttarayan Fast Food And Snacks,250,4.2,50,North Dumdum,64,Fast Food
378117,Shivaji Nagar,Pune,Chocolate Biclate,250,4.3,50,Shivaji Nagar,46,Snacks
360121,Anand Nagar,Pune,Lazzetti,250,3.8,50,Sinhgad Road,72,Arabian
357470,Rohini,Delhi,Hyderabadi Dum Biryani,250,3.4,50,Rohini,35,Biryani
357220,Kothrud,Pune,The Momo House,250,4.1,50,Kothrud,49,Tandoor
345491,Himayath Nagar,Hyderabad,Big Bowl,250,3.7,50,Himayath Nagar,38,Chinese
343783,Powai,Mumbai,Dhekurr,250,3.5,50,Powai,51,Bengali
337841,Himayatnagar,Hyderabad,Grabz,250,3.8,50,Himayath Nagar,35,Italian
333585,Himayatnagar,Hyderabad,The Exotic Shawarma,250,3.8,50,Himayath Nagar,44,Arabian
321044,Baner,Pune,Cafe Coffee Hutt,250,4.5,50,Baner,69,Fast Food
315655,Dhankawadi,Pune,Pokket Pizza,250,3.7,50,Dhankawadi,78,Pizzas
314778,Taltala,Kolkata,Combo King,250,3.2,50,Esplanade,41,Biryani
305762,Vastrapur,Ahmedabad,Sea Food Kitchen,250,3.1,50,Sandesh Press Roadbodakdev,48,Seafood
302572,Chetpet,Chennai,Armaani Biryani,250,3.6,50,Mogappair,57,Biryani
290995,Dumdum,Kolkata,The Right Choice,250,4.3,50,Lala Babu Lane,69,Fast Food
286625,Vastrapur,Ahmedabad,Biryani Kitchen & Bengali Sweet,250,3.7,50,Sandesh Press Roadbodakdev,51,Biryani
275137,Indiranagar,Bangalore,A Naidu'S Ootada Mane,250,3.6,50,2Nd Main Road,52,Indian
250244,Malakpet,Hyderabad,Rabiyas Kitchen,250,4.2,50,Santoshnagar & Saidabad,45,Indian
245773,Govandi East,Mumbai,Foodies Chinese Corner,250,4.1,50,Chembur,57,Indian
236833,Sadar Bazaar,Pune,Red Hot Chinese Center,250,4.3,50,Camp,31,Indian
225932,Bhowanipore,Kolkata,Just Fries,250,4.1,50,Central Kolkata,63,American
224601,Egmore,Chennai,Tic Tac Rolls (Since 1981),250,3.7,50,Egmore,37,Fast Food
224432,Purasaiwakkam,Chennai,The Biryani Life,250,4.1,50,Purasaiwakkam,50,Biryani
223311,Andheri East,Mumbai,Only Roti'S,250,4.6,50,Pream Nagar Sakivihar Road,61,Fast Food
207679,Shyam Bazar,Kolkata,Chows And Rolls,250,3.8,50,Hatibagan,68,Chinese
190656,Baranagar,Kolkata,Maa Karunamoyee Fast Food Centre,250,3.7,50,North Dumdum,65,Indian
186196,Rohini,Delhi,The Biryani Life,250,4.2,50,Sector 8,39,Biryani
163208,Kondhwa,Pune,Gulbarga Tahari And Biryani,250,4.3,50,Omkar Garden,69,Biryani
115730,Indiranagar,Bangalore,Biryani Khazana,250,3.7,50,Indiranagar,59,Biryani
114143,Kalighat,Kolkata,The Masala Club,250,4.6,50,Rash Behari Avenue,72,Fast Food
86084,Kondhwa,Pune,Karim'S Cafe,250,4.3,50,Kondhwa Pune,72,Chinese
84222,Taltala,Kolkata,Taj Biryani And Restaurant,250,4.1,50,Lenin Saran,42,Biryani
61028,Ramesh Nagar,Delhi,Papajii & Sons (Punjabi Bagh),250,3.8,50,Club Road Market,71,Indian
54889,Vishrantwadi,Pune,Baba Biryani,250,3.5,50,Yerwada,59,Biryani
51833,Old Washermanpet,Chennai,Bakers Spring,250,4.3,50,Royapuram,61,Snacks
49931,Perambur,Chennai,Arafa Biriyani & Kebab Point,250,3.8,50,Perambur,62,Biryani
49032,Kurla,Mumbai,Chunkies,250,4,50,Kurla,34,Fast Food
40473,Perambur,Chennai,Sri Guru Fast Food,250,3.9,50,Jawahar Nagar,60,Fast Food
38187,Aminjikarai,Chennai,Jasmine Restaurant,250,4.1,50,Kk Nagar,54,Biryani
32725,Koregaon Park,Pune,China Park,250,4,50,Koregaon Park,64,Chinese
28037,Pitam Pura,Delhi,Subs N Shakes,250,3.5,50,Pitampura,56,American
19643,Powai,Mumbai,Hoddogs,250,3.7,50,Near Liberty Industrial Estate,50,American
9755,Pitam Pura,Delhi,Shake Square,250,3.9,50,Jd Block Ashiana Chowk,50,Desserts
5150,Mohammed Wadi,Pune,Chai - The Way You Like It,250,4,50,Salunkhe Vihar Road,73,Fast Food
395439,Adajan,Surat,Shree Kathiyawadi Khadki,250,4.3,1000,Adajan,46,Gujarati
336065,Karkhana,Hyderabad,Haldirams,250,4.3,1000,Kharkhana & Trimulgherry,67,Indian
328134,Santacruz East,Mumbai,Sandwizzaa,250,4.6,500,Scruz Bandra East,31,Fast Food
221964,Ballygunge,Kolkata,Kurry Patta,250,4.5,500,South Kolkata,71,Chinese
214166,Malleshwaram,Bangalore,Asha Food Camp,250,4.5,500,Malleshwaram,54,Indian
208617,Mg Road,Kolkata,Gupta Brothers The Abarkhabo Shoppe,250,4.4,1000,Burrabazar,37,Indian
150646,Nampally,Hyderabad,Cream Stone,250,4.4,1000,Nampally,31,Desserts
84572,Jashoda Nagar,Ahmedabad,Ashirwad Restaurant,250,4.1,500,Maninagar,44,Indian
84562,Narotam Nagar,Surat,G Dada,250,3.9,1000,Opp Sneh Sankul Wadi,48,Gujarati
83674,Himayatnagar,Hyderabad,Nandu Fresh Fruit Juice Centre,250,3.8,1000,Himayath Nagar,27,Bengali
70657,Majura Gate,Surat,Jalaram Khichdi,250,4.3,1000,Majura Gate,24,Punjabi
66633,Bidhannagar,Kolkata,Agarwal'S Kitchen,250,4.2,1000,Salt Lake,72,Chinese
58425,Paldi,Ahmedabad,Modi Sandwich And Pizza-Paldi,250,3.9,1000,Paldi,33,Fast Food
53796,Kalasiguda,Hyderabad,Jaggu Mithai,250,4.2,1000,Secunderabad,56,Desserts
49562,Naranpura,Ahmedabad,Season 9,250,4.1,1000,Naranpura,50,Indian
46907,Maninagar,Ahmedabad,Mehmaan,250,3.6,500,Maninagar,35,Gujarati
42416,Baguihati,Kolkata,Annapurna Pure Veg Restaurant,250,4.1,1000,Near Asha Studio,90,Indian
37996,Navrangpura,Ahmedabad,Vittlebox,250,4.2,1000,Navrangpura,34,Punjabi
37629,Chetpet,Chennai,Shree Mithai,250,4.5,1000,Chetpet,37,Desserts
25486,Rasta Peth,Pune,Mh 12 Pav Bhaji,250,4.1,500,Rasta Peth,27,Snacks
19496,Anna Nagar,Chennai,Italiano,250,4.2,1000,Anna Nagar East,63,Pizzas
394603,Andheri East,Mumbai,Mad Momos,250,3.8,500,Andheri East,60,Chinese
356627,Sector 8 Rohini,Delhi,Rollsome,250,4,500,Rohini,36,Bengali
349545,Koramangala,Bangalore,Dock Frost'D -Ice Cream & Milkshakes,250,4.4,500,Btm,54,Desserts
310702,Piplod,Surat,Meals101,250,4.1,500,Udhna,56,Chinese
264304,Gaddiannaram,Hyderabad,A-1 Chicken Pakoda,250,4,1000,Kothapet & Dilsukhnagar,40,Biryani
261872,Andheri East,Mumbai,Bombay Tandoori,250,3.7,500,Marol Sakinaka,54,Indian
256154,Lake Town,Kolkata,Pyarelal,250,4,1000,Jessore Road,81,Fast Food
237511,Jogeshwari East,Mumbai,Cafe Safar ( Andheri East ),250,4,1000,Andheri East,57,Chinese
232802,Sector 7 Rohini,Delhi,The Burger Club,250,4.2,1000,Rohini,35,Fast Food
192029,Koramangala,Bangalore,Tibetan Mother'S Kitchen,250,4.1,500,Koramangala,51,Chinese
177927,Althan,Surat,Punjabi Dhaba -The Taste Of Punjab,250,3.4,500,Althan Bhatar,40,Punjabi
168043,Sector 7 Rohini,Delhi,Burger Singh (Big Punjabi Burgers),250,4,500,Sector-7,33,Snacks
144698,Arumbakkam,Chennai,Halal Kattu Biryani,250,4.1,500,Arumbakkam,62,Indian
131870,Kavadiguda,Hyderabad,4M Biryani House,250,4.1,10000,Nallakunta & Vidyanagar,41,Biryani
109060,Kasba,Kolkata,Officer'S Kitchen,250,4.2,500,Bosepukur,72,Chinese
89254,Madannapet Colony,Hyderabad,Redaan Restaurant,250,3.8,1000,Banu Nagar,41,Chinese
71267,Kolkata,Kolkata,Red Chillies,250,4.2,500,Gariahat,38,Chinese
71260,Raja Bazar,Kolkata,Lazeez Biryani,250,3.5,1000,Opposite Hind Mahal,35,Biryani
71071,Sector 9 Rohini,Delhi,Moroca (Rohini),250,4,500,Sector 9 Rohini,34,Fast Food
70942,Dilsukhnagar,Hyderabad,Sahadeva Reddy'S Chinese Kitchen,250,4,500,Maruthi Nagar,38,Chinese
69354,Ashok Nagar,Bangalore,No.10 Fort Cochin,250,4.2,1000,Central Bangaore,32,Seafood
66119,Andheri East,Mumbai,Freshmenu,250,4.1,500,Opposite To Mahakali Road,52,Chinese
65483,Himayath Nagar,Hyderabad,Istah - Shawarma And Biryani,250,4.4,1000,Himayath Nagar,27,Arabian
64979,Modi Colony,Pune,Cafe Taiba,250,3.9,500,Camp,31,Indian
63957,Koramangala,Bangalore,Madeena Hotel,250,4.1,1000,5Th Block Kormangala,54,Biryani
54973,Royapettah,Chennai,Sathyam Cinemas,250,4.4,500,Sathyam Cinemas,44,Fast Food
54698,Rajajinagar,Bangalore,Sri Maruthi Miltry Hotel,250,3.8,500,Rajajinagar,57,Biryani
51317,Chennai,Chennai,Pally Tastei Food (Perambur),250,3.9,1000,Perambur,53,Chinese
50091,Saidabad,Hyderabad,Tipsy Topsy,250,3.7,500,Saroor Nagar,39,Chinese
49122,Bhowanipore,Kolkata,Denzong Kitchen,250,4.2,1000,Indira Roy Road,67,Tandoor
48390,Vastrapur,Ahmedabad,Anjoy Late Night Meals,250,4.1,1000,Bodakdev,37,Indian
45757,Koramangala,Bangalore,Pipabu,250,4,500,4Th Block,59,Pizzas
44058,Budh Vihar,Delhi,Wah Ji Wah ( Budhvihar),250,3.8,1000,Budh Vihar,21,Indian
36461,Chembur,Mumbai,Freshmenu,250,4.1,1000,Opp Kanta Apartment,48,Chinese
32858,Sector 9 Rohini,Delhi,Wong'S Kitchen,250,3.8,500,Sector- 9,37,Chinese
30163,Bidhannagar,Kolkata,Goutam'S - City Centre 1,250,4.1,500,Opp City Centre 1,61,Chinese
28405,Santacruz East,Mumbai,Chinese Wok (Wok Express),250,4.1,1000,Kalina,32,Chinese
22743,Banjara Hills,Hyderabad,Dunkin Donuts,250,4.3,500,Road No.1,52,Desserts
22427,Kalighat,Kolkata,Bachan'S Tandoori Club,250,4.5,500,Near Rashbehari More,67,Tandoor
21633,Dilsukhnagar,Hyderabad,A-1 Chicken Pakoda,250,4.1,500,Shalivahana Nagar,41,Biryani
16141,T. Nagar,Chennai,Moonlight Takeaway & Delivery,250,4,1000,T. Nagar,66,Indian
10085,Murad Nagar,Hyderabad,Bakers Street,250,4.2,500,Gudimalkatur Road,49,Snacks
9371,Mohammed Wadi,Pune,Big Daddy'S,250,4.1,1000,Nibm Road,70,Fast Food
8894,Mylapore,Chennai,Fresh Baked Goodness,250,4.7,500,Mylapore,63,Snacks
7776,Gopalapuram,Chennai,The Kati Roll Shop,250,4.3,1000,Cathedral Road,52,Fast Food
6924,Richmond Town,Bangalore,Freshmenu,250,4.1,1000,Aga Abdullah Street,38,Chinese
5247,Ashok Nagar,Bangalore,Corner House Ice Cream,250,4.7,1000,Residency Road,31,Desserts
4188,Dilsukhnagar,Hyderabad,Tipsy Topsy,250,3.7,500,Dilsukhnagar Main Road,39,Chinese
3324,Punjagutta,Hyderabad,Srikanya,250,4.1,1000,Punjagutta Road,56,Andhra
397397,Powai,Mumbai,Pawri Kitchen,400,4.5,100,Powai,61,Indian
396275,Kothapet & Dilsukhnagar,Hyderabad,The Country Wok,400,3.5,100,Kothapet & Dilsukhnagar,63,Chinese
342025,Sion,Mumbai,Dessert Cloud - Sion,400,4.2,100,Sion,43,Desserts
241328,Gulbai Tekra,Ahmedabad,1441 Pizzeria,400,4.3,100,Navrangpura,38,Italian
168666,Vastrapur,Ahmedabad,Cake Bonzerbite,400,4.4,100,Vastrapur,40,Snacks
146023,Koti,Hyderabad,Eat Italy,400,4.2,100,Abids & Koti,35,Italian
100599,Laxmi Encleve - Katargam,Surat,Shubh Laxmi,400,4.1,100,Katargam - Laxmi Enclave,55,Fast Food
68599,University Area,Ahmedabad,Dangee Dums Yums,400,4.6,100,Yums  Panjrapole,34,Desserts
66086,Adajan,Surat,Wok On Fire,400,4.2,100,Opp Star Bazaar,50,Chinese
60225,Chembur,Mumbai,Singh Grill Chaap,400,4.1,100,Chembur Colony,49,Indian
53490,Ashok Nagar,Bangalore,Palmgrove Ballal Residency,400,4.4,100,Residency Road,37,Chinese
42577,Pulikeshi Nagar,Bangalore,Cream Stone,400,4.3,100,61 Mm Road,45,Desserts
42232,Paldi,Ahmedabad,Navjivan Restaurant,400,4.1,100,Paldi,32,Punjabi
26703,Moti Nagar,Delhi,Shudh Vaishno Hotel (Karam Pura),400,4.3,100,New Moti Nagar,63,Indian
9510,T. Nagar,Chennai,Amdavadi Gujarati Restaurant,400,3.9,100,T Nagar,67,Gujarati
5551,Karve Nagar,Pune,Mayur Pavbhaji & Juice Bar,400,4.4,100,Karve Nagar Near Pegasus Health Club,49,Snacks
433300,Adajan,Surat,Quicker By Wok On Fire,400,4.4,100,Adajan,49,Chinese
432565,Jayanagar,Bangalore,Meghduth Biryanis,400,4.2,100,Jayanagar,46,Andhra
432536,R.T. Nagar,Bangalore,Raidan,400,3.9,100,R.T. Nagar,57,Arabian
429200,Rohini,Delhi,Chitrakut,400,4.2,100,Rohini,33,Biryani
426682,Circus Avenue,Kolkata,Uno Pizzeria & Grill,400,4.2,100,Central Kolkata,62,Italian
422471,Kurla,Mumbai,Bake Ur Day,400,4.3,100,Kurla,30,Desserts
417854,Adajan,Surat,Matka Biryani Culture,400,4.3,100,Adajan,50,Biryani
416015,Wazirpur Industrial Area,Delhi,Clay-1 Grill,400,4.1,100,Wazirpur Industrial Area,77,Indian
410453,Indiranagar,Bangalore,Yum Yum Kolkata,400,4.4,100,Indiranagar,63,Bengali
410294,Dhakuria,Kolkata,Erestro,400,4.5,100,Tanupukur,90,Chinese
410257,Banjara Hills,Hyderabad,Wow! China,400,3.9,100,Banjara Hills,62,Tandoor
407041,Chembur,Mumbai,Ministry Of Curry,400,4.6,100,Chembur,49,Indian
405465,Marol Sakinaka,Mumbai,New Shalimar,400,3.9,100,Marol Sakinaka,56,Indian
397618,Central Bangalore,Bangalore,Biryani Trip,400,4.2,100,Central Bangalore,32,Biryani
396878,Salt Lake,Kolkata,Wow! China Bistro,400,4,100,Saltlake,77,Tandoor
393108,Central Bangalore,Bangalore,Aligarh House,400,3.8,100,Vasantha Nagar,40,Biryani
387646,Marol Sakinaka,Mumbai,Nayaab Biryani,400,4.3,100,Marol Sakinaka,41,Biryani
